src,cropsize,x1,y1,qf,typ,label
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_353.png,244,9,0,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_354.png,231,2,7,99,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_355.png,168,13,34,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_356.png,168,7,68,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_357.png,236,12,2,100,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_358.png,210,24,29,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_359.png,254,1,2,97,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_36.png,200,26,7,71,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_360.png,171,60,66,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_361.png,202,7,3,98,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_362.png,202,34,29,98,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_363.png,170,37,80,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_364.png,247,4,4,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_365.png,163,71,38,94,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_366.png,186,6,49,66,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_367.png,187,56,2,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_368.png,185,12,30,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_369.png,256,0,0,100,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_37.png,165,32,27,100,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_370.png,224,13,4,75,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_371.png,256,0,0,97,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_372.png,173,41,44,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_373.png,186,63,2,86,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_374.png,240,6,0,66,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_375.png,163,37,22,72,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_376.png,204,47,41,91,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_377.png,250,6,1,71,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_378.png,235,9,12,95,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_379.png,163,66,37,84,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_38.png,192,23,50,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_380.png,168,19,25,84,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_381.png,164,68,49,96,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_382.png,177,76,20,75,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_383.png,199,30,50,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_384.png,255,1,0,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_385.png,187,1,1,71,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_386.png,194,2,3,69,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_387.png,176,17,4,99,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_388.png,195,8,18,97,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_389.png,232,24,22,87,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_39.png,221,28,18,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_390.png,216,14,23,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_391.png,174,4,13,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_392.png,252,2,0,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_393.png,172,66,9,98,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_394.png,160,15,83,74,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_395.png,190,64,57,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_396.png,185,24,4,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_397.png,225,29,10,70,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_398.png,219,2,9,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_399.png,248,0,5,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_4.png,178,39,21,77,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_40.png,164,72,72,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_400.png,233,18,18,69,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_401.png,224,25,0,83,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_402.png,215,13,1,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_403.png,211,22,10,88,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_404.png,197,56,6,90,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_405.png,207,39,12,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_406.png,207,29,27,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_407.png,185,12,30,92,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_408.png,195,49,28,86,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_409.png,250,0,0,96,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_41.png,240,6,10,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_410.png,204,7,37,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_411.png,179,36,3,74,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_412.png,203,40,20,83,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_413.png,178,0,2,86,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_414.png,220,5,8,97,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_415.png,199,43,49,66,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_416.png,173,24,30,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_417.png,240,8,5,92,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_418.png,208,10,31,74,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_419.png,205,31,13,88,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_42.png,256,0,0,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_420.png,198,36,53,78,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_421.png,212,40,25,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_422.png,199,39,21,69,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_423.png,215,29,35,73,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_424.png,248,8,3,92,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_425.png,255,1,0,77,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_426.png,233,13,19,97,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_427.png,241,9,8,100,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_428.png,163,49,57,68,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_429.png,205,5,33,68,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_43.png,193,62,27,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_430.png,248,3,0,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_431.png,193,50,3,84,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_432.png,212,36,42,75,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_433.png,238,10,11,87,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_434.png,176,13,27,75,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_435.png,165,60,53,98,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_436.png,250,4,0,75,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_437.png,248,6,5,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_438.png,185,38,62,87,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_439.png,222,10,11,100,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_44.png,225,14,9,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_440.png,251,3,0,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_441.png,183,59,73,69,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_442.png,212,15,11,88,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_443.png,182,37,61,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_444.png,229,13,17,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_445.png,216,25,7,73,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_446.png,212,7,39,93,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_447.png,220,1,20,91,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_448.png,230,10,11,73,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_449.png,176,40,67,72,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_45.png,251,3,1,99,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_450.png,233,5,15,92,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_451.png,197,22,12,90,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_452.png,206,9,44,88,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_453.png,218,2,36,100,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_454.png,201,21,53,84,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_455.png,161,37,67,87,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_456.png,223,2,33,66,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_457.png,221,2,26,72,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_458.png,213,24,6,96,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_459.png,225,13,8,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_46.png,223,13,20,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_460.png,211,32,26,87,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_461.png,160,30,72,77,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_462.png,247,5,3,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_463.png,194,60,15,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_464.png,162,89,45,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_465.png,248,1,1,95,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_466.png,194,5,54,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_467.png,236,1,17,93,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_468.png,195,45,19,82,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_469.png,224,23,2,99,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_47.png,165,8,61,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_470.png,230,7,23,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_471.png,211,38,11,71,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_472.png,200,39,25,85,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_473.png,194,4,49,74,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_474.png,214,16,17,77,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_475.png,199,37,54,99,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_476.png,201,32,51,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_477.png,193,20,36,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_478.png,160,10,80,92,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_479.png,219,10,33,94,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_48.png,214,0,27,67,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_480.png,190,29,18,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_481.png,196,29,52,77,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_482.png,170,33,31,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_483.png,161,11,75,84,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_484.png,242,11,2,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_485.png,170,2,15,94,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_486.png,178,41,2,81,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_487.png,171,36,69,93,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_488.png,172,23,56,94,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_489.png,165,49,35,86,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_49.png,163,71,72,81,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_490.png,244,3,2,71,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_491.png,170,77,34,68,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_492.png,180,39,22,99,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_493.png,237,8,4,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_494.png,192,43,54,72,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_495.png,176,79,50,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_496.png,170,12,82,70,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_497.png,219,33,13,84,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_498.png,227,19,5,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_499.png,205,18,39,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_5.png,244,8,6,80,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_50.png,201,2,42,86,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_500.png,206,41,15,94,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_501.png,160,46,35,83,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_502.png,202,33,43,66,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_503.png,238,17,1,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_504.png,201,23,0,82,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_505.png,203,41,51,68,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_506.png,230,23,15,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_507.png,193,40,29,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_508.png,214,19,22,65,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_509.png,184,67,35,88,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_51.png,219,11,12,90,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_510.png,243,6,13,98,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_511.png,185,40,23,93,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_512.png,229,3,13,97,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_513.png,210,44,32,72,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_514.png,177,21,4,76,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_515.png,169,21,44,90,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_516.png,244,3,4,89,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_517.png,165,38,58,79,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_518.png,206,29,39,78,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_519.png,236,9,12,93,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_52.png,177,18,78,78,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_520.png,227,11,3,70,guided-diffusion_class2image_ImageNet,FALSE
guided-diffusion_class2image_ImageNet/guided-diffusion_class2img-imagenet_256x256_521.png,250,1,2,85,guided-diffusion_class2image_ImageNet,FALSE
